MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
14.9,28.8,0.0,5.8,8.1,NNE,30.0,SSE,NNE,7.0,11.0,71.0,44.0,1018.2,1014.5,7.0,2.0,19.1,27.0,No,0.0,No
2.4,14.7,0.0,2.6,9.2,ESE,20.0,SSE,E,7.0,6.0,74.0,43.0,1030.4,1026.0,1.0,1.0,5.9,13.8,No,0.0,No
13.099993583027397,19.399999136176763,9.799987906474708,8.799996297900421,5.999999753193362,NNW,66.99999012773445,N,NW,38.99998395756848,30.0000012340332,70.99999629790042,43.00000987226555,1007.299994940464,1005.9999897575244,6.999998765966806,1.0000061701659666,16.699997161723655,18.19999802554689,Yes,10.291578759095332,Yes
15.1,28.3,14.4,8.8,13.2,NNW,28.0,NNW,NW,6.0,13.0,73.0,44.0,1016.8,1013.4,1.0,5.0,18.3,27.4,Yes,0.0,No
2.530455914126859,20.69520410270562,0.0,3.39184661708909,7.527817634349256,SSE,33.901678742808265,S,SSE,3.803357485616528,15.94244565736281,77.74580314297934,36.39328502876694,1021.5613907029624,1017.392565822928,3.7050362284247926,2.450839371404132,8.91894504559942,20.40503622842479,No,0.7319513882008135,Yes
14.104369089587754,25.183860444305093,1.0433648555319788,6.482686661821765,5.942517113394211,NNW,61.413433309108825,N,NNW,7.652103034707487,43.4352787570476,72.23866972559867,68.72774700162928,1016.1425171133942,1013.0283990823204,7.163025758676872,7.163025758676872,19.245712420498634,18.608738179175507,No,1.319503697478758,Yes
-2.7,18.1,0.0,2.2,9.3,W,52.0,SE,WNW,0.0,24.0,85.0,36.0,1017.8,1014.3,1.0,1.0,3.5,16.7,No,0.0,No
5.6,27.6,0.0,5.2,11.0,NW,46.0,NNW,NW,15.0,28.0,44.0,21.0,1017.7,1014.1,0.0,0.0,19.0,26.7,No,0.0,No
15.476485355486949,19.78257105740029,17.765430674731693,5.182571057400289,0.0,NE,33.0,SSE,NNE,8.878285961733141,13.0,92.0,87.26971577039885,1009.0468850090606,1006.334713605234,8.0,8.0,18.030428509566715,18.812999566967004,Yes,17.194168275986375,Yes
4.5,23.9,0.0,4.8,11.7,NW,30.0,ENE,NNW,4.0,11.0,67.0,27.0,1025.8,1021.5,0.0,4.0,12.6,22.3,No,0.0,No
15.284222868059125,24.461407622686377,3.2672336350257085,7.12281524537275,4.985073320597688,SSW,48.87135874228792,NNW,SE,6.821603144280209,12.643206288560418,91.9502444019923,58.257282515424166,1011.235679371144,1007.4970869938304,7.564320628856041,5.871358742287916,16.54065493094473,23.20995111960154,Yes,3.4357694637909018,Yes
9.728338156593772,20.22361513049481,2.272219925431537,4.186947085753733,3.911807565247405,SE,59.86389003728423,NNE,SSW,18.384714757652496,17.15972509321058,83.38471475765249,81.11249483222096,1006.1030487800232,1005.4326322856156,7.0,7.0,15.40055808202531,15.925976643544292,Yes,2.311894407086008,Yes
4.6,14.7,0.0,4.4,8.4,WNW,52.0,WNW,NW,28.0,33.0,54.0,51.0,1014.7,1012.4,1.0,3.0,9.2,12.0,No,0.0,No
10.989539293768,29.21203424087416,0.0,8.32177743431797,7.551145523715174,E,49.9398287956292,SE,ENE,7.060171204370794,9.240684817483174,56.33094162403937,34.120342408741585,1021.4525805492916,1017.5525805492916,0.1805136131123808,7.0,17.626359529178664,27.742119843059555,No,3.0994823130626514,Yes
-1.1,11.0,0.2,1.8,0.0,WNW,41.0,SE,NE,0.0,6.0,92.0,87.0,1014.4,1009.0,7.0,8.0,2.4,8.7,No,19.2,Yes
11.418744195845449,26.746481270804367,0.0,6.45597977499684,10.69211123751738,NE,42.7201011250158,NW,WNW,4.866835208359666,13.0,66.4402022500316,40.01356929170353,1012.7146734083344,1009.913316479164,3.8668352083596655,5.706531833312267,16.02391909998736,25.31577752496524,No,1.7066850053444294,Yes
-3.1,12.0,0.0,1.8,3.9,ESE,35.0,SSW,NE,4.0,13.0,80.0,52.0,1030.5,1030.0,1.0,6.0,5.9,10.2,No,0.0,No
2.1,17.3,0.0,1.6,9.2,W,43.0,SSW,WNW,6.0,28.0,81.0,38.0,1020.0,1017.3,1.0,2.0,8.7,15.9,No,0.0,No
0.8498722822352625,13.596812083864418,0.0,2.2385204851221863,5.000510871058951,SSW,68.65433737601822,NW,NNW,24.4221927231672,29.88392767357449,61.07397574389067,72.57525292153805,1016.5002554355297,1010.2807397574388,2.6147951487781347,7.0,8.704209658253482,11.285204851221868,No,1.8284334466710623,Yes
2.1,14.7,0.0,2.6,8.2,S,43.0,S,SSW,24.0,26.0,72.0,57.0,1029.0,1026.3,1.0,2.0,9.0,13.8,No,0.0,No
-2.2,11.6,0.0,1.4,9.2,S,39.0,E,SSW,2.0,28.0,68.0,33.0,1025.7,1025.8,1.0,1.0,3.4,11.0,No,0.0,No
12.6,20.2,19.8,2.6,9.1,W,46.0,NNW,W,17.0,20.0,76.0,50.0,1007.9,1008.4,5.0,4.0,15.1,17.4,Yes,0.0,No
11.437497913618548,24.97420297109037,0.2159572692441318,3.704256384535209,5.193089634274639,NNE,30.46010682688967,SSE,NNW,6.46010682688967,9.220747788227694,78.85903855799296,42.09839759665494,1016.6938824904214,1012.5638290769764,4.779252211772306,6.079786346220659,16.057711567397888,23.66010682688967,No,0.0,Yes
13.201850244148243,17.41392023910926,25.077536622236465,7.985198046814055,7.578678784297768,NW,60.3797341303642,SE,SSE,34.416739013329064,26.944492675552706,66.41673901332906,49.6202658696358,1006.3833478026658,1006.5092512207412,4.453743896293922,4.055507324447293,15.07039609362811,16.112069994961015,Yes,25.180276945859934,Yes
16.9857030623085,25.65651220140773,0.0,4.337638413137387,8.917137124582089,SW,41.26846783727986,NW,N,5.903746120790177,7.174927484444202,69.85677107663383,74.97359789579805,1013.0426319059624,1010.8199718097616,6.001915685744523,6.655017832822228,20.536656938660112,22.745864135230267,No,2.847812257977186,Yes
10.6,15.1,3.8,0.2,2.6,SSE,41.0,SE,SE,9.0,20.0,78.0,65.0,1028.2,1025.7,8.0,7.0,11.5,13.3,Yes,0.0,No
7.9,19.7,0.0,3.2,8.3,ESE,48.0,SSE,ENE,17.0,11.0,58.0,43.0,1027.3,1024.1,3.0,6.0,14.0,19.1,No,0.0,No
13.82902300082321,18.41604290310161,16.67126905810188,4.712980097721601,0.0837141381645328,NNE,36.82693203037864,SSE,NNE,10.195916259493323,14.793874389239988,88.65143447341869,87.28245024430402,1008.2694701465824,1005.437919358038,8.0,7.880408374050667,16.995430342025607,17.404083740506675,Yes,17.6587228403072,Yes
14.661195267381189,20.95781127776957,22.918302610508047,2.408805195854617,0.0,SSE,42.65687768606756,E,S,6.357849439549103,19.063555620247683,82.7967821110109,89.69176119343992,1013.949437333504,1013.1830984144814,7.870862226028743,7.807041920290903,17.293274072869803,16.409198276037817,Yes,24.20020459848603,Yes
17.02172690026823,28.457418726797624,0.3268650893919306,5.80521227846982,9.3336829619368,E,47.363678652371945,SE,ESE,8.957927586512465,16.582432630949786,66.85358658876338,39.10550202070848,1016.9883231348635,1012.1465521170536,6.044245301203826,6.8830061030064105,21.861010694567057,29.7155825114705,No,1.5450703203817262,Yes
11.4,27.1,0.0,5.6,12.1,NE,33.0,ESE,SE,6.0,15.0,69.0,38.0,1017.6,1012.8,1.0,2.0,16.9,26.1,No,0.0,No
13.73152589132657,22.47156047297883,0.1264493818288864,5.643841963775524,4.479348145486659,NW,49.26449381828886,SE,NNE,15.206518545133406,28.38044436459978,71.26449381828886,55.58696290973319,1014.5931062535712,1011.256330944486,7.0,7.0,18.146380218524364,19.53224690914443,No,0.3668446785706498,Yes
16.3,26.8,0.0,6.0,6.3,ENE,39.0,ESE,ESE,13.0,9.0,78.0,54.0,1018.8,1016.1,8.0,7.0,18.6,24.5,No,0.0,No
4.181683487524213,15.983853917318868,0.1327687024215401,0.753732181751257,2.0506617417134825,NNW,17.27951305772956,SE,SSE,6.244573925513364,7.209634793297169,94.9825304338919,63.0349391322162,1022.3777130372434,1019.5864478202974,8.0,6.9475913016757085,8.506564353259394,14.87861304748644,No,0.6480046419710006,Yes
-1.0925279079158778,11.007179068865138,0.1997069767810148,1.798241860686089,0.0029302321898519,WNW,40.96483721372177,SE,NE,0.0087906965695558,6.001465116094926,92.00439534828476,86.96483721372178,1014.4118674403688,1009.0156767422158,7.001465116094926,7.998534883905074,2.408790696569556,8.708937208179048,No,0.3065310865099803,Yes
1.079872912019809,16.40074841267935,0.0,2.755405978334722,6.502880677938999,W,70.0,NW,NNW,20.50355377543275,28.467639445177262,53.28058366710636,66.03591433025548,1017.5460531894312,1010.7424617564056,1.280583667106359,7.0,10.31728406763399,13.863337257065169,No,0.8175117470287687,Yes
15.3,33.4,0.0,8.8,9.5,WNW,59.0,N,NW,2.0,31.0,60.0,26.0,1012.4,1006.5,1.0,5.0,22.2,32.8,No,0.4,No
15.375459842468768,20.16594881851576,13.744190554592535,5.528218897281377,0.3395692911094566,NNW,32.24540157531232,SSE,NNE,7.868102362968478,10.736204725936956,92.37729921234384,87.24540157531231,1009.2282188972814,1006.980977952094,8.0,8.0,17.471781102718623,19.12821889728138,Yes,16.96285372532153,Yes
13.98258701420332,31.04166894657844,0.0,7.256595496917326,8.232883739520494,ESE,43.668012444770405,WSW,W,6.543903968328357,20.09812033814385,70.50637518977098,21.688301072611164,1013.9971014437548,1010.6562208694588,6.990339817781143,6.40117959300042,19.87989613478899,29.96379526515329,No,0.0,Yes
14.413989313526026,21.18962597341088,7.1523419671672,9.0082992212713,5.03989313526025,NW,35.098397028903754,NNW,NW,18.46117551213725,18.7202137294795,94.13989313526024,64.30053432369876,1014.8425022642768,1012.3046839343344,8.0,4.13989313526025,14.681861075838324,19.761647346358828,Yes,5.646786600700796,Yes
14.637037311983638,24.60965001659585,0.0,6.795409221968104,5.725548869618917,SSW,61.67882938477256,N,NNE,11.797188773674828,20.137821824940183,75.1868949047455,76.7909296491693,1000.2397964123428,999.7295410732916,7.170283474527259,6.840865921967861,18.03355048262756,20.47684459235878,No,1.2961258015367465,Yes
15.201311776986028,25.80315011666493,2.659842957141369,6.175852192066302,6.61837413729671,NNE,44.74540415080274,N,S,4.0,11.776905317452051,84.17847574603836,46.4461893650959,1012.086614319047,1008.4,6.04461893650959,5.089237873019179,17.5,24.812073903966848,Yes,4.1820875689000605,Yes
13.063313219257594,24.37416706879668,0.5910222167349704,2.644994447314465,1.024535472394441,NNW,29.56442040638333,SSW,S,5.867682273001781,6.316045078872656,80.57936244310008,50.07352401022072,1016.9260420253788,1012.8109319413488,7.864197064453754,7.087324583919664,16.960930170005383,24.158097712145167,No,0.0,Yes
8.554895707244127,20.25032486176604,1.7575173821259789,3.4771229918560245,6.6954291545219125,SW,37.09477943098983,SSE,S,11.787586910629894,15.69280747964006,94.7875869106299,58.078422438920185,1018.451960560973,1014.077122991856,5.519605609730045,2.866009349550076,11.808491967424096,19.44640373982003,Yes,1.2927396231106376,Yes
4.3,12.6,0.0,2.0,9.0,NW,46.0,SE,WNW,0.0,28.0,75.0,54.0,1026.3,1021.9,3.0,1.0,7.8,11.3,No,0.0,No
-0.1794402339855971,10.73869752193615,0.0,1.2623250731204991,4.952744897631301,NW,47.849300292482,NW,W,12.904198245108022,29.763724488156505,76.3869752193615,72.5376749268795,1015.4232507312048,1013.9307857165808,3.0,6.3869752193614975,6.682884839134902,7.7376749268795,No,0.0,Yes
8.754498077959573,13.79012387880975,5.504758649181923,1.99400256272057,0.0,NNW,29.58376761870392,ENE,NNW,2.9012387880975075,1.416232381296083,97.25749679659928,92.97001281360284,1027.8901238788096,1024.673370355069,8.0,8.0,10.53174711693936,11.857496796599287,Yes,3.7367752276124513,Yes
14.242988363407282,24.15904548590621,1.0312994628340384,2.2998274877866978,0.6018408787671641,NNW,30.0237077228273,SSW,S,5.60382049311594,4.799273949382701,80.70987145066138,47.33751380590399,1016.8001829156756,1013.1397328179186,7.763525758314996,7.14866443505012,17.33742533081664,22.34179087001677,No,2.530622018153309,Yes
5.6,27.6,0.0,5.2,11.0,NW,46.0,NNW,NW,15.0,28.0,44.0,21.0,1017.7,1014.1,0.0,0.0,19.0,26.7,No,0.0,No
6.6,13.1,0.2,2.8,8.2,WNW,61.0,NNW,WNW,31.0,30.0,62.0,53.0,1013.5,1014.0,5.0,1.0,10.6,12.3,No,0.0,No
16.257104528637278,18.75663743031832,0.3692819256103915,9.293460753225904,0.1713394126823356,E,24.52264102217257,ENE,ENE,5.442871298776893,10.651912305860318,89.62351554445017,71.7223079036485,1011.097972945369,1008.8045395365482,7.945166838830058,8.0,16.34213850022199,19.419841819309955,No,1.2907249669387924,Yes
12.4,32.3,0.6,7.4,13.0,E,39.0,NNE,W,4.0,17.0,60.0,25.0,1017.1,1013.3,1.0,3.0,20.2,31.2,No,0.0,No
5.326740448076088,15.007261691153326,0.0487825776923273,1.346347733076982,6.502349159229924,NW,32.683041773078,SSE,NE,4.536522669230179,15.829132449998722,79.14651910384782,70.366083546156,1027.2534808961525,1023.2900464080752,7.0,7.243912888461637,9.734044981922125,13.085305246922507,No,0.0,Yes
9.633825667761702,20.819113798028937,0.0,5.287254236696359,8.08676513355234,SW,66.74019370248699,N,SSW,17.73530267104681,33.0,61.867651335523405,42.43627118348179,1013.4676416416704,1009.0240145233222,4.651961259502601,5.044116221492199,14.0181355917409,18.6362711834818,No,0.0,Yes
0.5,11.0,0.0,1.0,0.9,NNW,31.0,SE,NW,0.0,15.0,92.0,69.0,1024.4,1021.9,7.0,7.0,2.8,10.7,No,0.0,No
13.7,23.4,3.6,5.8,3.3,NW,85.0,N,NNE,6.0,6.0,82.0,69.0,1009.5,1007.2,8.0,7.0,15.4,20.2,Yes,39.8,Yes
1.2,14.5,0.0,1.2,8.9,SE,17.0,SE,SSW,6.0,6.0,74.0,43.0,1026.7,1023.5,0.0,1.0,6.5,13.9,No,0.0,No
15.613876063206476,27.95577777205823,0.0,5.926478632918598,10.116970088659832,ESE,46.73521367081402,S,NNW,8.367606835407011,15.73521367081402,67.63239316459298,39.58098291148247,1015.4668333290437,1011.8197905948808,6.0,6.051410253110516,19.581482898613487,27.013102556843137,No,0.0,Yes
16.800734325072856,28.28526844549148,5.542542432111634,7.802202975218563,4.884534120418627,ESE,39.57090405351939,NE,NNW,11.001835812682137,15.569068240837254,70.28178040139542,48.71454797324031,1014.1147315545086,1011.5154658795814,5.572739866201526,7.714547973240305,21.28581918929612,26.84235885084342,Yes,7.89113690355672,Yes
15.980266022802184,20.197823458759625,6.044014511588971,4.580217654124038,7.026360338275234,SE,71.04401451158897,N,WNW,33.34074969972841,31.35163240593028,79.83530834662747,52.08802902317794,1002.3570737590312,1000.6296251501358,6.64836759406972,3.4505441353100936,17.08575574458127,18.068149939945684,Yes,6.077021383164214,Yes
15.107943659788605,17.144566089706913,0.82212315435331,7.750654982926925,0.8957226514530842,SSE,49.4788626880902,NW,SE,12.189992913843366,14.60530555529974,75.23910169005158,80.39616282744564,1009.6784025771532,1010.6304277259964,6.89108433222524,7.422978397337801,15.110308299366952,14.389947053759633,No,0.4628795240374529,Yes
18.15991667710864,22.646412268611048,1.8,7.995780702853541,0.0801666457827172,ENE,33.358640257449,SSE,ENE,6.936710542803118,12.873421085606235,91.91561405707084,75.57807028535412,1014.345149137096,1011.43460089423,7.978903514267706,7.978903514267706,18.478903514267703,22.14008332289136,Yes,2.1738635945263862,Yes
6.399482000519847,25.90232646053877,1.024330577205833,6.115054248858549,7.9597361179468145,SSW,69.97348091122167,NE,NNW,5.292854968207458,34.76949738337834,57.35744889720331,44.343622292049645,1021.3345086833212,1015.9152515009422,3.837247723294244,7.096359277773777,15.549118253819636,22.838460225776096,No,4.174193189575947,Yes
11.148622993671523,29.348093161225517,0.0,7.020762735509794,8.468855896735308,ENE,39.89618632245103,SSE,WNW,2.0,10.792372644902056,71.27860258161728,33.240465806127574,1012.3792372644904,1009.592902477348,1.5519068387744857,7.448093161225515,17.4,28.82404658061276,No,0.0,Yes
0.3504061112816723,16.565944691054806,0.0,1.899729259145552,4.864590986782563,NNW,38.00270740854448,SSE,WNW,3.667569136181494,8.32701604672954,80.83378456809075,44.16892284045374,1023.6667569136182,1017.6994585182912,6.002707408544483,7.002707408544483,6.299729259145552,15.78229549339128,No,0.0,Yes
3.7421396917228207,9.351827895083945,1.5960154607316277,2.375552964921697,0.7405011934640335,W,66.04352320951675,NW,NW,18.287565315104075,27.879690663137453,64.15037714314438,82.62006785159119,1004.7501262024704,1000.5786454944868,8.0,7.011299221431194,9.67815156658014,7.803902572560624,No,0.6519666006147431,Yes
0.5,20.0,0.0,6.2,11.5,NNW,31.0,S,N,2.0,9.0,69.0,22.0,1026.2,1024.2,0.0,1.0,8.1,18.8,No,0.0,No
14.764164137645238,19.96558637886974,5.706598275981151,5.296246206467857,0.6240615516169643,NW,34.67917931177381,S,NE,7.532991379905754,10.985777587754962,93.30659827598114,88.14618793186806,1010.1306598275982,1007.9561436204395,8.0,8.0,16.53868034480377,18.957565861664087,Yes,5.481256024706076,Yes
7.433950559734923,20.25627755605845,2.4797443492263094,3.2342063024366854,8.232724740685569,W,39.48402709282794,SSE,NW,11.975277029714013,14.182701017101502,96.00680993606716,57.06462969956279,1018.7045871618972,1013.2368371097906,5.121024901861403,1.7799447020451131,11.230431997374785,18.815767707832688,Yes,2.100945532153775,Yes
20.9,35.52671457568136,1.0623188843923026,13.77636450513188,7.407580977893826,SW,49.111737645607775,E,WNW,4.581484822254134,17.38833073524189,61.86265499035832,28.306907899192293,1007.6653437208124,1002.6571633914892,6.929803533617855,2.208556763186114,23.40335406441612,34.42257256218882,No,2.8568562052009305,Yes
7.597795397850096,14.969535672969805,0.4962476410827717,0.6,0.7593808972930707,NE,18.860928654060395,S,NNE,7.860928654060394,9.48123820541386,97.48123820541386,77.26711968112969,1026.221857308121,1024.352321635151,8.0,7.620309551353465,10.69514534000782,14.055628538375842,No,0.1023198519763786,Yes
12.4,32.3,0.6,7.4,13.0,E,39.0,NNE,W,4.0,17.0,60.0,25.0,1017.1,1013.3,1.0,3.0,20.2,31.2,No,0.0,No
10.356031405139415,18.97499611952361,0.3603450952052682,5.286550600137874,4.026205504932605,SW,62.44138038082107,NE,NNW,13.882760761642146,22.882760761642142,71.67585885753678,78.16207057123161,1001.45396704267,999.7648282284928,7.360345095205268,7.0,14.909135709796272,16.083962386098364,No,0.0,Yes
12.81301596590746,19.35524477333824,1.0688664385647966,6.346978293552702,0.747001332054819,NE,21.600313027074773,NE,ENE,6.681858388965958,5.564597987085975,72.74245568101726,53.01582142574302,1018.351692074751,1016.6453496636456,8.0,7.955954499135445,15.80945198946362,19.81706809634361,No,0.486353906346062,Yes
5.6,19.5,0.0,2.8,6.8,SW,17.0,S,WNW,9.0,6.0,69.0,49.0,1025.7,1021.8,6.0,4.0,14.3,18.6,No,0.0,No
-0.3337446833871918,17.634978733548767,0.0,1.8699574670975343,8.501234050161575,SSW,36.97531899676849,S,NNW,4.650212664512328,16.68723416935959,80.66255316612808,45.300425329024655,1024.8251063322562,1020.7539148149972,1.0,3.9876594983842457,6.402468100323151,17.368723416935957,No,0.4036071706855294,Yes
13.191318448408143,19.331621892711944,9.598895523067815,8.754337518764624,6.271112352424389,NNW,67.96772416048834,N,NW,38.68666428554804,30.36608322372981,69.33526923136802,40.69717879054683,1007.740023933652,1005.979407767781,7.359209817030289,1.1075834424389348,16.309416863195914,18.60323099350064,Yes,8.355201044581518,Yes
2.1,17.3,0.0,1.6,9.2,W,43.0,SSW,WNW,6.0,28.0,81.0,38.0,1020.0,1017.3,1.0,2.0,8.7,15.9,No,0.0,No
-1.3406325318535823,9.578960244492176,0.381991152769518,1.7174985836476582,1.9902890879936983,SSE,26.794771087004644,SSE,WSW,6.139487023116586,14.129244733806694,93.10883846309753,65.0025004249184,1013.1635236174554,1010.2133387482264,6.86900622076908,7.060451589242184,0.6848750858798176,7.355219078793501,No,0.1839344347664407,Yes
1.5,20.9,0.0,2.4,9.3,NW,20.0,NW,NNW,2.0,9.0,80.0,41.0,1023.2,1020.0,1.0,1.0,8.4,20.9,No,0.0,No
4.6,22.0,0.0,4.4,11.0,N,41.0,NNW,N,6.0,19.0,82.0,25.0,1028.8,1024.9,1.0,2.0,10.0,21.4,No,0.0,No
10.164059482007245,19.600177762590413,4.328474489195319,6.397866848915019,7.334518417269434,NW,87.68503546767623,NNW,NNW,33.66192633092226,44.67970258996378,65.66192633092226,36.32740791365283,1008.5010665755424,1002.9973335611438,4.330963165461132,4.336296043173586,15.96601487050181,18.400177762590413,Yes,3.378086771373288,Yes
10.2,15.0,4.8,0.2,0.5,NW,46.0,NNW,NW,22.0,17.0,90.0,65.0,1022.9,1022.1,7.0,7.0,12.9,13.7,Yes,0.2,No
8.1,18.7,0.0,4.4,7.1,ESE,33.0,SSE,ESE,11.0,30.0,66.0,65.0,1028.2,1024.2,4.0,7.0,13.5,15.6,No,0.0,No
-1.8,14.8,0.0,1.4,7.0,N,28.0,E,N,2.0,19.0,80.0,40.0,1024.2,1020.5,1.0,7.0,5.3,13.9,No,0.0,No
-1.6,10.7,1.4,0.8,9.1,S,59.0,SSW,S,28.0,37.0,74.0,56.0,1014.1,1014.9,2.0,4.0,5.6,9.6,Yes,0.0,No
14.757091903713974,20.715550485003806,0.0,9.478002973163386,0.1634922922565124,ESE,40.24750585580684,ESE,ESE,16.758684981056337,18.654884717162744,64.13466201551425,57.22621131550396,1016.8782919308238,1015.1615667116964,7.783739871967902,8.0,17.077936779425627,19.666219148666,No,0.0,Yes
11.887011305312493,28.4118838582735,0.0,7.163945698321224,8.262676202632127,ESE,37.525775924161685,SSE,WNW,2.2517567377414816,10.003392695321228,75.8964559153706,29.50747153642561,1011.8015777720772,1010.3069202554884,2.0435815627819585,7.118467626301434,17.711125455592438,28.87242214123521,No,0.0,Yes
14.699396278029704,29.173037903596537,6.047886973103964,2.126962096403463,8.301207443940593,N,40.74849069507426,NNW,S,5.74849069507426,21.37122673768565,80.87424534753713,46.49094417044556,1012.8371226737686,1008.3125754652464,2.377263957388611,6.496981390148519,20.559858716379956,27.885613368842822,Yes,5.624580861390912,Yes
5.609749652678783,24.791699583214537,0.0,6.38690005954078,6.783549771760343,SSE,73.11500099234634,NNW,NNW,4.753999603061466,28.950498709949763,54.44249950382683,47.9345002977039,1018.1587991267352,1013.040749057271,3.065499702296099,7.3115000992346335,16.175399960306148,22.51469978168381,No,0.0,Yes
14.27870819697192,21.942270208984883,4.5577297910151175,4.378551498436282,1.4895891462894175,NW,30.57886489550756,NW,NNE,5.157729791015117,9.526810626954648,94.68454041796976,80.9463787460907,1012.5004700956068,1010.9162430747084,8.0,7.578864895507559,16.052524364159826,20.168454041796977,Yes,5.658071296345475,Yes
15.827954867502177,21.306817108326083,0.5271211405550722,6.40333490778841,1.2076508352731865,NE,27.271211405550723,NW,SE,6.0,16.08484562220289,88.63560570277536,69.45757718889855,1015.784845622203,1013.0314370680398,8.0,7.364394297224639,16.881363421665217,20.079695967771013,No,2.413672652218092,Yes
12.0,24.3,0.4,1.2,7.5,NNE,26.0,WSW,NE,6.0,9.0,74.0,57.0,1020.7,1019.2,7.0,5.0,17.8,22.8,No,0.0,No
-0.2,16.2,0.0,3.4,5.9,E,28.0,SE,ENE,0.0,20.0,74.0,45.0,1027.6,1022.9,7.0,6.0,7.3,14.6,No,0.0,No
1.2,14.8,0.0,2.4,6.7,SE,17.0,SE,SSW,11.0,6.0,81.0,49.0,1028.5,1024.8,7.0,1.0,5.3,14.5,No,0.0,No
0.4,19.0,0.0,3.4,8.3,NW,39.0,NE,WNW,2.0,19.0,76.0,41.0,1019.8,1015.8,6.0,5.0,7.7,18.5,No,0.0,No
17.5,29.9,0.0,6.6,8.8,E,43.0,E,ENE,13.0,11.0,74.0,45.0,1018.5,1015.9,8.0,1.0,19.3,27.9,No,0.0,No
12.350649222669094,22.84890778956289,2.098110904304465,6.501593770516861,3.8982585668938015,NNW,44.36865420408843,ENE,N,16.579102802725618,15.386068535150413,68.38606853515041,48.4034828662124,1021.4599470385574,1018.7055196244972,7.0,7.403482866212397,17.0454249233505,21.885773209971735,No,0.8883712336839844,Yes
13.3,31.7,0.2,7.8,11.0,WNW,44.0,ESE,WSW,6.0,28.0,80.0,23.0,1021.6,1017.6,2.0,5.0,17.5,30.7,No,0.0,No
5.0,24.1,0.0,6.2,12.0,NNW,52.0,SE,NNW,0.0,26.0,73.0,34.0,1024.5,1020.7,6.0,1.0,11.6,21.9,No,0.0,No
1.0,11.8,0.0,2.2,7.2,S,48.0,NW,S,7.0,24.0,73.0,49.0,1025.7,1025.6,4.0,1.0,6.5,11.0,No,0.0,No
3.5176293304782917,15.370675992330025,0.8532969838810033,0.7195127485653853,1.3939695678803343,NNW,18.251136822370587,SE,SSE,5.628540273187336,6.520941029245306,95.77925404608382,64.86612167161424,1020.7848757802408,1018.9037993569768,7.89130237705332,7.193449020423208,8.199733125324009,15.100834592272092,No,1.78236411588657,Yes
-0.6437780454915027,11.063947491948174,0.0,2.9587971336550565,4.920169446456672,NNW,40.66522671094733,SE,N,6.97424820853441,25.66522671094733,89.07725537439677,77.69097850241292,1018.2815417592584,1015.748064430353,7.0,7.0,3.727894983896349,5.754078762077739,No,3.408254596326703,Yes
4.5,16.0,1.8,3.0,4.3,NW,35.0,W,NW,9.0,15.0,88.0,69.0,1017.7,1013.7,7.0,7.0,10.0,15.2,Yes,1.0,No
17.539357865782982,31.55135024357936,2.9108972261802037,9.369593902237098,7.343833749793024,NE,56.68158628003347,N,NNE,13.840793140016734,20.0,61.09121829328871,65.60642134217017,1009.3372049544324,1007.130406097763,6.257601524440726,7.128800762220363,23.53399428334728,22.572634512013387,No,3.8234647220649047,Yes
13.693937949254126,21.641416067661165,5.952521881592959,6.34039778010121,3.88013259336707,NNW,31.823229915423543,NNE,NNW,13.723892882258893,16.646459830847085,95.17677008457646,68.53031025372937,1015.6176770084576,1013.553031025373,8.0,5.176770084576458,14.813805355887055,19.7314823643447,Yes,7.702435307701121,Yes
0.4376707015723761,11.357706611379545,0.5544500446004881,3.070525148963727,5.763483194965644,NNE,40.33381632242538,SE,N,7.704924576369036,26.076427673022867,89.72941489064733,79.68517261066717,1018.5208766461247,1016.2766287680824,6.908824293646267,6.896509112753622,3.4180494851715717,5.743592640350979,No,0.0,Yes
13.350750117058828,22.918784454503044,2.675137818012165,2.428413922271811,2.1964482597160235,NNW,29.48224129858012,NNE,SE,4.517758701419882,14.553276104259645,94.92896519432048,72.44672389574035,1016.5507501170588,1014.4365431559228,8.0,7.0,15.765982831277896,20.58121554549696,Yes,1.467480473208231,Yes
9.262372648867084,14.283283377360563,7.445656026227651,2.4768124502728117,0.0,NW,31.19772317876629,ENE,NW,2.6920311256820275,1.2852006619809089,96.50569205308426,93.40683046370113,1025.911743642782,1022.4908329142884,8.0,8.0,11.06123423825023,12.292031125682028,Yes,9.481941380005212,Yes
8.4,11.7,4.8,0.6,0.0,W,26.0,WNW,WNW,6.0,7.0,91.0,86.0,1021.2,1019.2,8.0,7.0,9.7,11.3,Yes,0.6,No
16.7,25.3,0.0,6.2,12.5,ESE,46.0,ESE,ESE,24.0,26.0,56.0,45.0,1016.2,1013.0,6.0,7.0,20.3,23.9,No,0.0,No
1.2,14.5,0.0,1.2,8.9,SE,17.0,SE,SSW,6.0,6.0,74.0,43.0,1026.7,1023.5,0.0,1.0,6.5,13.9,No,0.0,No
14.8,29.5,6.4,1.8,8.1,N,41.0,NW,NW,6.0,22.0,81.0,48.0,1012.9,1008.3,2.0,7.0,21.0,28.2,Yes,11.0,Yes
